source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp
65232105028172160,55.88323532267292,23.673853776513997,7.433494730783139,19.924954323283515,-45.31810028461178,10.641136,0.8891134
65119164567417856,55.21027734303729,23.418239557613678,7.563300505452855,21.697122292421838,-45.497866176963164,10.658403,0.8932123
68129764842889600,55.14330480576736,23.68240599457382,7.498550540761937,20.545720040636127,-45.62887996372441,10.699779,0.9111519
66863058730966528,57.91861505669585,24.982962928567403,7.192075944321202,18.226768813623966,-46.381209584824255,10.70626,0.9087715
66832100605159424,57.07381062715844,25.04764063408678,7.499269077311336,19.516684921075115,-47.057326027126166,10.744773,0.91848373
66501181966524800,57.38809269499062,23.795195713242105,7.263685576556919,19.92369547226627,-43.75212075508752,10.746968,0.8867178
65086591535491584,56.00257297938471,23.543743984874723,7.297531268657663,19.55870683741184,-44.75242968274938,10.823086,0.98379326
68310359628169088,56.08555902364135,24.77265650135556,7.239818276902314,20.77951011355984,-46.36606728995916,10.84777,1.1080551
66581961710329984,58.60525412078834,24.35988384412902,7.343930547078326,18.209856952725627,-45.54060796174583,10.85027,0.965456
70252681278085376,56.064126288551066,26.331020873579526,7.252740248540545,20.03882786956428,-44.72280594741012,10.86981,0.9226103
66781832308018176,56.618484292947535,24.433739343907018,7.373997130574647,20.11114396745309,-43.52995455982669,10.873117,0.9607105
65249250535404928,56.06105910286945,24.101914672074734,7.1375867450273605,20.708631306878623,-43.43679844036549,10.878019,1.2813435
66565365957676416,57.58720760547455,24.466545088074653,7.247913855179051,20.345935596036103,-45.482774434852004,10.915199,0.9196377
64928605459180416,57.41426344137853,23.28990844525079,7.1996289578195904,18.62159053782709,-44.54526737973093,10.937686,0.94241905
64913452814489216,56.95058643018479,23.21788377589549,7.411184638689342,20.053661610566117,-45.84753613421944,10.945833,0.9447975
65150947325369600,55.36604390474277,23.70813709776343,7.45004084678047,20.259840824477635,-45.71660093350053,10.972593,0.96062183
69864313155605120,56.314067238891944,25.28927622486201,7.425788405396613,20.040084925306015,-45.96863991746572,11.010165,1.0158415
65284469269256704,56.42449682534324,24.431316803451438,7.374518162509229,20.51139814322395,-44.71388534229041,11.090695,1.0036373
65289279632597760,55.96136666025569,24.24729269931756,7.480421328453063,21.607568997226135,-44.80289003132921,11.1088,0.999053
66502281478384000,57.35031052451207,23.83904217176717,7.299907366106098,18.987960750078393,-46.81658330836266,11.114523,0.98147297
63988351216124288,56.281733549259556,21.995770855943913,7.47187925817028,19.548826106331504,-48.57407659436129,11.129899,1.091155
69904101732529408,55.86311858120914,25.387387734138116,7.173660816351542,20.239121616848287,-44.00363001302027,11.151539,1.0633583
65247704349267584,56.05452292932521,24.030615863047565,7.594803806906587,21.404856037527303,-45.88621865204381,11.167223,1.0097103
64172038380708224,57.58886377465197,23.09614480790089,7.505850970004721,19.608488750151913,-46.559026755660526,11.16862,1.0253668
66570554277316992,58.348871614505505,24.064836614014734,7.264549191017467,19.43292773085072,-45.30034146560551,11.173697,0.99782753
66499154741977216,57.369857594799285,23.71197964151732,7.588656285513702,19.93578510797832,-47.44869758218731,11.176867,0.99851704
65275089060719104,56.1833687967795,24.231003278419283,7.465089779730926,21.46729347046291,-46.4541970849661,11.193486,1.007863
65072435323295872,56.04683380132059,23.379119346046334,7.58020870179761,22.039851021011096,-46.63903879701039,11.193929,1.0334635
65233788655261568,55.89349233390916,23.761713579644525,7.27281753089127,22.96594039164058,-47.11639672043164,11.201932,1.057806
65289623229979136,56.02026285603311,24.275319181164605,7.285423899385576,20.133680883909427,-45.35637699913802,11.209136,1.0527544
70242785673539712,56.28429366184955,26.29231185969051,7.363967286383346,19.67389418735072,-45.70708260116016,11.22545,1.009407
64979732749686016,56.75601002050891,23.494741451278703,7.386528543828836,19.0718927796905,-45.023437835823266,11.273634,1.0054016
68303487680516224,56.109579035829455,24.58950062402356,7.465685925621427,19.65581279402085,-46.0475584579759,11.282754,1.0796499
68150861722174848,54.865972772521204,23.89479513531878,7.3887946659635775,21.164750174314186,-45.34759525391402,11.304962,1.0654497
64921458633614976,57.24380099864764,23.200996311525834,7.148517867410623,22.180068130415755,-41.07178833831759,11.324861,1.0807343
66452769091505024,57.459924115814104,23.705388529695107,7.208992297855638,19.586708265427433,-44.02362241603657,11.35299,1.0198593
64450283540250240,55.51651081923177,22.426713907610658,7.02338554254298,19.35139522291347,-43.95137856363437,11.358484,1.2401686
66800592725851776,56.54907922003248,24.622119094596144,7.550076412992421,21.195216191185757,-44.69592411866067,11.405896,1.0540123
69857235049588736,56.811777082442,25.371626043110563,7.473088690859399,19.5615504543579,-45.937804813456154,11.425433,1.0868158
